Name|md5|Machine|SizeOfOptionalHeader|Characteristics|MajorLinkerVersion|MinorLinkerVersion|SizeOfCode|SizeOfInitializedData|SizeOfUninitializedData|AddressOfEntryPoint|BaseOfCode|BaseOfData|ImageBase|SectionAlignment|FileAlignment|MajorOperatingSystemVersion|MinorOperatingSystemVersion|MajorImageVersion|MinorImageVersion|MajorSubsystemVersion|MinorSubsystemVersion|SizeOfImage|SizeOfHeaders|CheckSum|Subsystem|DllCharacteristics|SizeOfStackReserve|SizeOfStackCommit|SizeOfHeapReserve|SizeOfHeapCommit|LoaderFlags|NumberOfRvaAndSizes|SectionsNb|SectionsMeanEntropy|SectionsMinEntropy|SectionsMaxEntropy|SectionsMeanRawsize|SectionsMinRawsize|SectionMaxRawsize|SectionsMeanVirtualsize|SectionsMinVirtualsize|SectionMaxVirtualsize|ImportsNbDLL|ImportsNb|ImportsNbOrdinal|ExportNb|ResourcesNb|ResourcesMeanEntropy|ResourcesMinEntropy|ResourcesMaxEntropy|ResourcesMeanSize|ResourcesMinSize|ResourcesMaxSize|LoadConfigurationSize|VersionInformationSize|legitimate
VirusShare_137d7b025ad99a60024dfed7e8b8b101|137d7b025ad99a60024dfed7e8b8b101|34404|240|35|8|0|176128|182272|0|77616|4096|0|5368709120|4096|512|4|0|0|0|5|2|368640|1024|380602|2|32768|1048576|4096|1048576|4096|0|16|5|4.87390292079|3.06631158027|6.3973729426|68608.0|7168|176128|71491.6|9432|176122|6|165|0|0|21|4.19016938047|2.375|6.335312988|4954.76190476|16|72042|0|0|0
VirusShare_14c2946528e8ea084c39de37afb14b98|14c2946528e8ea084c39de37afb14b98|34404|240|35|10|0|596992|211456|0|107836|4096|0|5368709120|4096|512|5|2|0|0|5|2|909312|1024|813247|2|33024|4194304|4096|4194304|4096|0|16|7|5.15666761755|2.20114853521|6.49402787591|115712.0|7168|596992|128029.285714|6705|596846|16|519|0|0|26|3.58028218832|1.84273764861|5.90528803282|1447.61538462|20|9640|0|0|0
VirusShare_c7be67c63a9698c17230d369e36d5eff|c7be67c63a9698c17230d369e36d5eff|34404|240|35|9|0|174080|73216|0|137036|4096|0|5368709120|4096|512|5|2|0|0|5|2|397312|1024|0|2|33024|1048576|4096|1048576|4096|0|16|5|5.20631373067|2.26576062609|6.89278599134|49459.2|6656|174080|75932.2|8352|173746|9|213|0|0|18|4.07384093224|2.64576300669|7.69131311002|1386.61111111|62|14000|0|0|0
VirusShare_6dd910e051b6baaa857af6faa33bbb90|6dd910e051b6baaa857af6faa33bbb90|34404|240|35|8|0|41472|54272|0|1073843965|4096|0|4194304|4096|512|4|0|0|0|5|2|225280|1024|136139|2|32768|1048576|4096|1048576|4096|0|16|5|4.23020781676|0.0|5.95567151121|19148.8|2048|41472|19348.8|1880|41234|8|238|134|0|0|0|0|0|0|0|0|0|0|0
VirusShare_df610829fe276fc3ac41a4a67fbfa0b9|df610829fe276fc3ac41a4a67fbfa0b9|34404|240|34|10|0|58880|28160|0|34988|4096|0|5368709120|4096|512|5|2|0|0|5|2|110592|1024|105672|3|33088|1048576|4096|1048576|4096|0|16|6|4.24469563284|2.34720803852|6.25256729716|14506.6666667|512|58880|15058.0|436|58566|3|74|0|0|1|4.79597360227|4.79597360227|4.79597360227|346.0|346|346|0|0|0
VirusShare_e6e612aa05da6a2cf4f1caf485518fe5|e6e612aa05da6a2cf4f1caf485518fe5|34404|240|46|6|0|47616|49152|0|0|8192|0|4194304|8192|512|4|0|0|0|4|0|65536|512|0|2|34112|4194304|16384|1048576|8192|0|16|2|5.63516883913|4.04170921411|7.22862846415|24576.0|1536|47616|24406.0|1436|47376|0|0|0|0|2|4.13616330955|3.27120980543|5.00111681368|637.0|490|784|0|0|0
VirusShare_aec479b1c2c3f47a0fa24c93ca45f602|aec479b1c2c3f47a0fa24c93ca45f602|34404|240|34|10|10|8704|332288|0|5160|4096|0|5368709120|4096|512|6|2|6|2|5|2|360448|1024|415393|2|33120|524288|8192|1048576|4096|0|16|5|1.17442991404|0.0|5.87214957018|68198.4|512|330752|68229.6|72|330636|0|0|0|0|0|0|0|0|0|0|0|112|0|0
VirusShare_09fdf5ee81408995fe6538dc826b554a|09fdf5ee81408995fe6538dc826b554a|34404|240|35|8|0|22016|18944|0|3221237964|4096|0|4194304|4096|512|4|0|0|0|5|2|73728|1024|0|2|32768|1048576|4096|1048576|4096|0|16|4|3.09753021295|0.0|6.14787848114|9088.0|1536|22016|9981.0|1308|21582|4|68|0|0|0|0|0|0|0|0|0|0|0|0
VirusShare_8aa4d18f9a19c281b8eae72a7bdceda9|8aa4d18f9a19c281b8eae72a7bdceda9|34404|240|34|10|0|36352|26112|0|12744|4096|0|5368709120|4096|512|5|2|0|0|5|2|86016|1024|78063|3|33088|1048576|4096|1048576|4096|0|16|6|4.27439416452|2.47085705108|6.26054320509|10410.6666667|512|36352|11086.6666667|436|36030|4|75|0|0|1|4.79597360227|4.79597360227|4.79597360227|346.0|346|346|0|0|0
VirusShare_764e2334fc93270fb0b6085e6d98860c|764e2334fc93270fb0b6085e6d98860c|34404|240|34|9|0|231936|42496|0|222316|4096|0|65536|4096|512|6|1|6|1|5|2|294912|1024|314102|1|0|262144|4096|1048576|4096|0|16|8|4.00504262023|0.269444838607|6.36803481341|32896.0|512|228352|34056.25|56|228208|4|98|0|0|1|3.4592113386|3.4592113386|3.4592113386|860.0|860|860|0|0|0
VirusShare_43fb81c8a21da02c255b52226b38e69d|43fb81c8a21da02c255b52226b38e69d|34404|240|34|10|0|53760|246784|0|50000|4096|0|4294967296|4096|512|6|1|6|1|5|2|327680|1024|348105|2|33088|524288|8192|1048576|4096|0|16|5|4.7744489283|0.217769955458|7.65401388471|60108.8|512|242688|62260.8|324|245760|7|154|1|0|43|3.48839016794|0.0|7.99809918069|5577.6744186|4|131116|0|0|0
VirusShare_38fd07e154564aefdcd90891ac2da03c|38fd07e154564aefdcd90891ac2da03c|34404|240|35|8|0|64512|140288|0|38320|4096|0|4294967296|4096|512|5|2|5|2|5|2|225280|1024|215368|2|32768|524288|8192|1048576|4096|0|16|4|5.34190560705|3.23199554788|7.66374676233|51200.0|1536|135680|52915.0|2712|135340|7|150|1|0|30|2.79743207985|0.0|7.99769897268|4446.96666667|4|111502|0|0|0
VirusShare_063996fd1db100ea7501d7af9847e1ba|063996fd1db100ea7501d7af9847e1ba|34404|240|35|8|0|228864|133120|0|232913|4096|0|4194304|4096|512|4|0|0|0|5|2|405504|1024|0|2|32768|1048576|4096|1048576|4096|0|16|6|4.5613719225|0.0|7.90979943644|63232.0|0|228864|65676.0|4096|228864|5|110|0|0|1|3.30616920004|3.30616920004|3.30616920004|708.0|708|708|0|0|0
VirusShare_231a9252e539ac732d2bd4bac0627ed5|231a9252e539ac732d2bd4bac0627ed5|34404|240|35|9|0|173056|80896|0|1074003813|4096|0|5368709120|4096|512|5|2|0|0|5|2|548864|1024|272722|2|32768|1048576|4096|1048576|4096|0|16|5|4.017533783|0.0|6.40517195872|50790.4|8192|173056|52749.6|9312|172982|10|148|0|0|0|0|0|0|0|0|0|0|0|0
VirusShare_9768289d64c7f08b4e2bdad7c7fe014b|9768289d64c7f08b4e2bdad7c7fe014b|34404|240|34|9|0|55296|217088|0|51656|4096|0|4294967296|4096|512|6|1|6|1|5|2|294912|1024|306392|2|32832|524288|8192|1048576|4096|0|16|5|4.76650503514|0.201344328388|7.61668944245|54476.8|512|212992|55940.8|324|212992|7|152|1|0|44|3.61426239826|0.0|7.9969625715|4781.61363636|4|100832|0|0|0
VirusShare_f196e2d85eb00c87dc2461ca85846d35|f196e2d85eb00c87dc2461ca85846d35|34404|240|34|9|0|223232|115200|0|1074055889|4096|0|5368709120|4096|512|5|2|0|0|5|2|688128|1024|370787|2|33088|1048576|4096|1048576|4096|0|16|6|4.01147655332|0.0|5.97857408545|56405.3333333|2048|223232|57625.0|1736|222834|9|191|0|0|3|3.37553961863|1.56997407527|5.14242721246|501.0|60|783|0|0|0
VirusShare_c72238b422cf8c73589159aca65bc4e0|c72238b422cf8c73589159aca65bc4e0|34404|240|35|9|0|173056|80896|0|1074003813|4096|0|5368709120|4096|512|5|2|0|0|5|2|548864|1024|272722|2|32768|1048576|4096|1048576|4096|0|16|5|4.017533783|0.0|6.40517195872|50790.4|8192|173056|52749.6|9312|172982|10|148|0|0|0|0|0|0|0|0|0|0|0|0
VirusShare_12224937103c1d0fa3efd808bc491c4e|12224937103c1d0fa3efd808bc491c4e|34404|240|35|9|0|74240|88576|0|44128|4096|0|5368709120|4096|512|5|2|0|0|5|2|180224|1024|0|2|33024|1048576|4096|1048576|4096|0|16|6|4.18524450913|0.328677467526|6.79724403395|19114.6666667|512|74240|26799.1666667|32|73984|8|152|1|0|14|3.9511867522|2.64576300669|7.69131311002|1719.5|62|14000|0|0|0
VirusShare_60a9cdb30d576658bff5bcc22d423ebf|60a9cdb30d576658bff5bcc22d423ebf|34404|240|34|10|10|32768|131584|0|33032|4096|0|5368709120|4096|512|6|2|6|2|5|2|188416|1024|170334|2|33120|524288|8192|1048576|4096|0|16|6|4.65116777107|1.04905557615|7.08435650183|27392.0|512|121856|28537.3333333|336|122880|8|157|5|0|43|3.47128026468|0.0|7.98515132099|2770.86046512|4|55762|112|0|0
VirusShare_361e591bb738480b0a5eb1864c803baa|361e591bb738480b0a5eb1864c803baa|34404|240|35|8|0|17408|16384|0|74096|4096|0|4194304|4096|512|4|0|0|0|5|2|81920|1024|0|3|32768|1048576|4096|1048576|4096|0|16|6|3.89782301208|0.0|7.89849844354|9984.0|0|29696|10900.3333333|504|30720|4|82|0|0|2|4.17040036761|3.43915063636|4.90165009885|924.0|852|996|0|0|0
VirusShare_6ad76f2b1b2bbede5c9e2aa481100f97|6ad76f2b1b2bbede5c9e2aa481100f97|34404|240|34|8|0|54784|2625536|0|51236|4096|0|4294967296|4096|512|6|0|6|0|5|2|2703360|1024|2724000|2|32832|524288|8192|1048576|4096|0|16|5|4.83134562547|0.201344328388|7.99661960837|536064.0|512|2621440|537523.6|274|2621440|7|152|1|0|31|2.9565308685|0.0|7.9996601384|84493.5483871|4|2596396|0|0|0
VirusShare_2867c6976892dc4ec71bcdc6ad933dbc|2867c6976892dc4ec71bcdc6ad933dbc|34404|240|35|8|0|175104|297472|0|113072|4096|0|5368709120|4096|512|4|0|0|0|5|2|1074237440|1024|0|2|32768|1048576|4096|1048576|4096|0|16|5|5.39313942682|4.02266175888|6.58919358226|94515.2|7168|231936|96112.4|7044|231448|13|264|0|0|29|3.98312926364|2.76737236903|6.8609565897|7925.44827586|36|154528|0|0|0
VirusShare_154ad2f8b8bf6df37e684e14b0ffe3f6|154ad2f8b8bf6df37e684e14b0ffe3f6|34404|240|35|8|0|22016|16896|0|1073787261|4096|0|5368709120|4096|512|4|0|0|0|5|2|110592|1024|81114|2|32768|1048576|4096|1048576|4096|0|16|5|3.40684182627|0.0|6.04970699075|7782.4|1024|22016|7866.6|712|21915|6|121|0|0|0|0|0|0|0|0|0|0|0|0
VirusShare_30628e8ba8cb728856db1c0a728c6005|30628e8ba8cb728856db1c0a728c6005|34404|240|35|8|0|28160|22016|0|62750|4096|0|4194304|4096|512|4|0|0|0|5|2|98304|1024|0|2|32768|1048576|4096|1048576|4096|0|16|6|4.23108306482|0.0|7.88020536527|12202.6666667|0|28672|13601.6666667|1836|29696|1|64|0|0|1|3.36529896446|3.36529896446|3.36529896446|776.0|776|776|0|0|0
VirusShare_03e5b8d5b2696cf34359e1b8d2243da0|03e5b8d5b2696cf34359e1b8d2243da0|34404|240|35|8|0|131072|51712|0|60448|4096|0|5368709120|4096|512|4|0|0|0|5|2|204800|1024|246728|3|32768|1048576|4096|1048576|4096|0|16|5|4.75494174284|2.96151536817|6.33320702982|36556.8|1536|131072|38532.0|1320|130606|7|133|0|0|2|4.08364821698|3.4039479347|4.76334849925|579.0|298|860|0|0|0
VirusShare_4a45262f75e06d4274c13d84d95214a7|4a45262f75e06d4274c13d84d95214a7|34404|240|35|8|0|575488|256512|0|480640|4096|0|5368709120|4096|512|4|0|0|0|5|2|823296|1024|0|2|32768|4194304|4096|1048576|4096|0|16|5|4.84065254113|3.04013082668|6.41557085942|141107.2|14336|575488|161586.0|14096|575402|13|462|0|0|16|3.01780126594|1.81924070464|5.11385824704|819.5625|20|2216|0|0|0
VirusShare_08152df537bceb359d9ef3178e29fa5a|08152df537bceb359d9ef3178e29fa5a|34404|240|35|9|0|485376|184832|0|1074418509|4096|0|5368709120|4096|512|5|2|0|0|5|2|1396736|1024|693292|2|32768|1048576|4096|1048576|4096|0|16|5|4.08452331374|0.0|5.97354564606|134041.6|2560|485376|140103.6|2432|485310|10|212|0|0|0|0|0|0|0|0|0|0|0|0
VirusShare_b173c0ffeedaa760a88f6322bd68644a|b173c0ffeedaa760a88f6322bd68644a|34404|240|3107|8|0|57344|6144|0|39104|8192|0|4294967296|8192|512|5|2|5|2|5|2|155648|1024|899842|2|32768|524288|8192|1048576|4096|0|16|4|1.3814018101|0.0|5.5256072404|211456.0|512|785920|33610.0|2004|71752|0|0|0|0|0|0|0|0|0|0|0|0|0|0
VirusShare_6986c2febf0f4881874c149ed845fc88|6986c2febf0f4881874c149ed845fc88|34404|240|34|9|0|55296|1058816|0|51656|4096|0|4294967296|4096|512|6|1|6|1|5|2|1138688|1024|1163576|2|32832|524288|8192|1048576|4096|0|16|5|4.83450475212|0.201344328388|7.95668802736|222822.4|512|1054720|224696.0|324|1056768|7|152|1|0|44|3.53770565061|0.0|7.99979667994|23906.6363636|4|940260|0|0|0
VirusShare_3134f4bda9f2bf514b180921b6f3eb0c|3134f4bda9f2bf514b180921b6f3eb0c|34404|240|34|9|0|42496|25088|0|18492|4096|0|5368709120|4096|512|5|2|0|0|5|2|90112|1024|120320|2|33088|1048576|4096|1048576|4096|0|16|6|4.26548459884|2.36766075302|6.17986256759|11264.0|1024|42496|11853.0|998|41994|1|65|0|0|2|4.12738201789|3.45879043351|4.79597360227|631.0|346|916|0|0|0
VirusShare_4560fad15f456e351235ebe0368903d5|4560fad15f456e351235ebe0368903d5|34404|240|34|10|0|659456|320000|0|1074702569|4096|0|5368709120|4096|512|5|2|0|0|5|2|2224128|1024|995127|2|33088|1048576|4096|1048576|4096|0|16|9|4.08944846613|0.0|6.61925195854|108828.444444|512|659456|136355.777778|29|659032|8|292|0|16|2|4.12790363301|3.45983366375|4.79597360227|671.0|346|996|0|0|0
VirusShare_9bc194ee89c100daeaeeb5e7b6eafaf9|9bc194ee89c100daeaeeb5e7b6eafaf9|34404|240|34|8|0|258560|65536|0|250944|4096|0|65536|4096|512|5|2|5|2|5|2|348160|1024|370310|1|0|262144|4096|1048576|4096|0|16|8|4.18194118301|0.312493774595|6.2442511512|39040.0|512|254976|40218.75|64|254796|4|95|0|0|1|3.47092500511|3.47092500511|3.47092500511|828.0|828|828|0|0|0
VirusShare_4aee8b48db04c5fe06284ef5da3e7239|4aee8b48db04c5fe06284ef5da3e7239|34404|240|35|9|0|18432|13824|0|1073775069|4096|0|5368709120|4096|512|5|2|0|0|5|2|90112|1024|52549|3|32768|1048576|4096|1048576|4096|0|16|5|3.16562483449|0.0|5.85623352195|6451.2|512|18432|6473.4|876|17921|4|130|0|0|0|0|0|0|0|0|0|0|0|0
VirusShare_3df41d5755cdf49d0e4f3c7013b60f33|3df41d5755cdf49d0e4f3c7013b60f33|34404|240|35|8|0|177249|53248|0|112864|4096|0|4194304|4096|512|4|0|0|0|5|2|540672|1024|243655|3|32768|1048576|4096|1048576|4096|266240|97|6|5.23084287392|2.71934301831|7.56200787418|84138.6666667|512|274432|86957.0|176|274432|2|111|0|0|1|4.6554208156|4.6554208156|4.6554208156|86.0|86|86|0|0|0
VirusShare_13196e1139e2dbadd3db97d335d517b7|13196e1139e2dbadd3db97d335d517b7|34404|240|34|9|0|94720|42496|0|84396|4096|0|5368709120|4096|512|5|2|0|0|5|2|159744|1024|173558|2|33088|1048576|4096|1048576|4096|0|16|6|4.26611052723|2.07086483621|5.82298383943|22869.3333333|1024|94720|22851.1666667|670|94677|6|129|0|0|1|5.0240316839|5.0240316839|5.0240316839|600.0|600|600|0|0|0
VirusShare_a3805ab6b4df44000de89ae9998335ea|a3805ab6b4df44000de89ae9998335ea|34404|240|34|10|0|58880|28160|0|35148|4096|0|5368709120|4096|512|5|2|0|0|5|2|110592|1024|143266|3|33088|1048576|4096|1048576|4096|0|16|6|4.24845531374|2.34720803852|6.25376543718|14506.6666667|512|58880|15089.3333333|436|58726|3|74|0|0|1|4.79597360227|4.79597360227|4.79597360227|346.0|346|346|0|0|0
VirusShare_a538ed02f51a3ffd834ceb5e1fa4cf76|a538ed02f51a3ffd834ceb5e1fa4cf76|34404|240|34|10|10|8704|254976|0|5160|4096|0|5368709120|4096|512|6|2|6|2|5|2|282624|1024|317124|2|33120|524288|8192|1048576|4096|0|16|5|3.49729211049|0.155177575305|7.99554201066|52736.0|512|253440|52733.6|72|253156|3|50|0|0|4|5.81271850368|2.46471694342|7.99783634605|63169.25|456|220311|112|0|0
VirusShare_c74d96e1d8181ce5bd9d435d54bf47ce|c74d96e1d8181ce5bd9d435d54bf47ce|34404|240|34|9|0|39936|7680|0|43902|4096|0|4294967296|4096|512|6|1|6|1|6|1|90112|1024|0|2|32768|1048576|8192|1048576|4096|0|16|5|4.84447082774|2.06612548101|7.96434542002|14745.6|1024|39936|15164.0|1840|39936|10|126|0|0|2|4.22110768544|3.54602019085|4.89619518003|839.5|671|1008|0|0|0
VirusShare_a3a823abd653691227bf8d35c88e2b0c|a3a823abd653691227bf8d35c88e2b0c|34404|240|34|8|0|1512960|272896|0|1789960|4096|0|65536|4096|512|6|0|6|0|6|0|1810432|1024|1839019|1|0|262144|4096|1048576|4096|0|16|10|2.05786230717|0.0|6.41279321728|178329.6|512|1458688|178241.0|224|1458332|0|0|0|0|0|0|0|0|0|0|0|0|0|0
VirusShare_f4b8fad139e06829bffbcfe0fb85d45f|f4b8fad139e06829bffbcfe0fb85d45f|34404|240|34|9|0|308224|250880|0|61920|4096|0|4294967296|4096|512|6|1|6|1|6|1|573440|1024|583339|2|33088|262144|49152|1048576|4096|0|16|6|1.95703472026|0.0|6.28410251931|93013.3333333|2560|308224|92844.0|2064|307888|0|0|0|220|0|0|0|0|0|0|0|0|0|0
VirusShare_1e134bbfe3a537424a2ccd13d4ed7ea9|1e134bbfe3a537424a2ccd13d4ed7ea9|34404|240|34|10|0|53760|329728|0|50000|4096|0|4294967296|4096|512|6|1|6|1|5|2|409600|1024|437717|2|33088|524288|8192|1048576|4096|0|16|5|4.7902431055|0.217769955458|7.73298477074|76697.6|512|325632|78208.0|324|325496|7|154|1|0|47|3.17062340783|0.0|7.99779776789|6872.76595745|4|271439|0|0|0
VirusShare_555b488d3a0cd0b4a96c98da59958c90|555b488d3a0cd0b4a96c98da59958c90|34404|240|34|11|0|8192|3230720|0|5008|4096|0|5368709120|4096|512|6|3|6|3|5|2|3256320|1024|3288616|2|49504|524288|8192|1048576|4096|0|16|6|0.986928254773|0.0|5.92156952864|539818.666667|512|3227136|539809.333333|106|3226840|0|0|0|0|0|0|0|0|0|0|0|148|0|0
VirusShare_8388c2abd789563f9762c9d7beab4140|8388c2abd789563f9762c9d7beab4140|34404|240|34|9|0|26112|94720|0|135680|4096|0|16777216|4096|512|6|1|6|1|6|1|167936|1024|0|2|33088|524288|8192|1048576|4096|0|16|5|4.84600273367|0.45961297324|7.74191453243|25497.6|512|91136|29732.4|552|91032|10|129|3|31|17|4.14352884419|2.6471849067|7.98728480477|5297.23529412|188|57556|0|0|0
VirusShare_d826f06397d887cb4e59f437295ce312|d826f06397d887cb4e59f437295ce312|34404|240|35|8|0|7168|57344|0|1073825305|4096|0|4194304|4096|512|4|0|0|0|5|2|167936|1024|68497|2|32768|1048576|4096|1048576|4096|0|16|5|2.93491611814|0.0|5.71617341062|12902.4|512|49152|13033.6|612|49116|5|74|0|0|0|0|0|0|0|0|0|0|0|0
VirusShare_32996bf10133391f0d6b49fa101495d0|32996bf10133391f0d6b49fa101495d0|34404|240|3107|8|0|57344|12288|0|39104|8192|0|4294967296|8192|512|5|2|5|2|5|2|163840|1024|4664860|2|32768|524288|8192|1048576|4096|0|16|4|4.87138967019|0.738117479165|7.98325677769|1163392.0|512|4593664|35166.0|2004|71752|7|134|1|0|9|3.63937461617|1.5|6.20863724385|1004.0|4|4264|0|0|0
VirusShare_2cbffba65a4eb05e79db51579306e988|2cbffba65a4eb05e79db51579306e988|34404|240|35|8|0|72704|47104|0|27536|4096|0|4194304|4096|512|4|0|0|0|5|2|3221331968|1024|0|3|32768|1048576|4096|1048576|4096|0|16|4|4.44972409604|2.00124576259|6.42053358937|27776.0|6656|72704|29774.75|6168|72655|3|83|0|0|0|0|0|0|0|0|0|0|0|0
VirusShare_f6d61302d769fb29d380435e4f6e0edb|f6d61302d769fb29d380435e4f6e0edb|34404|240|35|8|0|17408|16384|0|74080|4096|0|4194304|4096|512|4|0|0|0|5|2|81920|1024|0|3|32768|1048576|4096|1048576|4096|0|16|6|3.9083884849|0.0|7.89215359031|9984.0|0|29696|10896.3333333|504|30720|4|82|0|0|2|4.1827619505|3.45901764032|4.90650626067|925.0|852|998|0|0|0
VirusShare_89a6428bb7e1174e9e4e8ac99f7b7af8|89a6428bb7e1174e9e4e8ac99f7b7af8|34404|240|35|9|0|40960|9728|0|7792|4096|0|5368709120|4096|512|5|2|0|0|5|2|65536|1024|0|2|32768|1048576|4096|1048576|4096|0|16|5|4.27258537612|1.36311088282|6.94205239622|10137.6|1024|40960|9966.4|576|40924|4|73|0|0|2|5.9543498828|5.00386010684|6.90483965875|1199.0|350|2048|0|0|0
VirusShare_cc755bfe842d44f14d87b77848e4ed6d|cc755bfe842d44f14d87b77848e4ed6d|34404|240|558|5|1|61440|278528|0|4159|4096|0|5368709120|4096|512|5|0|0|1|5|0|344064|1024|203935|2|33088|1048576|4096|1048576|4096|0|16|5|5.96707230854|0.0203931352361|7.99367251475|32460.8|512|57856|65433.6|8|118009|1|3|0|0|0|0|0|0|0|0|0|0|0|0
VirusShare_b2e6f28df5466e9a37c60650ebed5e21|b2e6f28df5466e9a37c60650ebed5e21|34404|240|34|10|10|267264|103424|512|122064|4096|0|65536|4096|512|6|2|6|2|6|2|401408|1024|402615|1|0|262144|4096|1048576|4096|0|16|11|3.94687882595|0.0|6.34606285225|33186.9090909|0|211456|33491.9090909|8|211379|7|241|0|116|10|3.25455038818|2.7941811308|3.86085793143|4230.8|248|24718|112|0|0
VirusShare_b6091e07815030444f8a9a777ffb72e5|b6091e07815030444f8a9a777ffb72e5|34404|240|782|4|21|679936|12288|0|4100|4096|0|4295651328|4096|4096|6|0|6|0|5|2|696320|4096|748736|2|32768|524288|8192|1048576|0|692144|60|3|5.85609135841|1.64305379734|7.99961990764|229466.666667|4096|676112|229281.333333|2028|679936|0|0|0|0|0|0|0|0|0|0|0|0|0|0
VirusShare_941f3287588ec29e5837b0d491997d85|941f3287588ec29e5837b0d491997d85|34404|240|35|9|0|613376|183808|0|119932|4096|0|5368709120|4096|512|5|2|0|0|5|2|872448|1024|802598|2|33024|4194304|4096|4194304|4096|0|16|5|4.74576972032|2.17059147901|6.42800749315|154726.4|14336|613376|171923.4|14184|613057|16|517|0|0|19|3.08169961466|1.84273764861|5.95230086829|686.631578947|20|2216|0|0|0
VirusShare_19b911c5e0f4c36ac3d511306b29878e|19b911c5e0f4c36ac3d511306b29878e|34404|240|35|9|0|115200|27648|0|22268|4096|0|5368709120|4096|512|5|2|0|0|5|2|159744|1024|0|2|32768|1048576|4096|1048576|4096|0|16|5|4.38886934074|2.09428917825|5.95604888764|28569.6|1536|115200|28289.6|1164|114880|12|166|4|0|7|4.37398730964|2.21059409042|6.45657079446|1375.71428571|34|4264|0|0|0
VirusShare_04c5850be571a95b1ca5563e7498c7be|04c5850be571a95b1ca5563e7498c7be|34404|240|34|10|10|8704|849920|0|5160|4096|0|5368709120|4096|512|6|2|6|2|5|2|880640|1024|937165|2|33120|524288|8192|1048576|4096|0|16|5|3.4980006836|0.155177575305|7.99908487623|171724.8|512|848384|171698.4|72|847980|3|50|0|0|4|5.8028220113|2.41402738921|7.99866639388|211878.75|456|587344|112|0|0
VirusShare_00c9833a35b0a8bd957dd85c41fce5b9|00c9833a35b0a8bd957dd85c41fce5b9|34404|240|35|9|0|1269248|1156096|0|211044|4096|0|5368709120|4096|512|5|2|0|0|5|2|2469888|1024|2455900|2|32768|1048576|4096|1048576|4096|0|16|5|1.23340052615|0.0|6.16700263073|485068.8|50688|1269248|491642.0|50540|1269228|0|0|0|0|0|0|0|0|0|0|0|0|0|0
VirusShare_04d2ddc47267352028cad0070d4e9ac4|04d2ddc47267352028cad0070d4e9ac4|34404|240|34|8|0|117760|17408|0|12976|4096|0|65536|4096|512|5|2|5|2|5|2|159744|1024|630487|1|0|262144|4096|1048576|4096|0|16|7|4.0681822979|0.494916739286|6.47368128663|19309.7142857|512|116736|19020.2857143|132|116298|1|2|0|0|2|5.62106878146|3.82002630547|7.42211125745|814.5|685|944|0|0|0
VirusShare_536c4eabcefab22767da35676d712e6b|536c4eabcefab22767da35676d712e6b|34404|240|35|8|0|7680|9216|0|1073764093|4096|0|4194304|4096|512|4|0|0|0|5|2|65536|1024|85674|2|32768|1048576|4096|1048576|4096|0|16|5|2.80011105096|0.0|6.03672854034|3072.0|512|7680|3217.2|348|7550|5|69|0|0|0|0|0|0|0|0|0|0|0|0
VirusShare_32881867f46497b5a8db4081d4e8e267|32881867f46497b5a8db4081d4e8e267|34404|240|34|8|0|54784|12989440|0|51236|4096|0|4294967296|4096|512|6|0|6|0|5|2|13070336|1024|13108919|2|32832|524288|8192|1048576|4096|0|16|5|4.77831259918|0.0|7.99597085736|2608844.8|512|12985344|2610259.6|294|12985100|7|152|1|0|32|1.87745031713|0.0|7.99932856012|405720.21875|4|12959441|0|0|0
VirusShare_ed988cbcf5a73dcd1d4fea277635a3f6|ed988cbcf5a73dcd1d4fea277635a3f6|34404|240|34|10|0|36352|26112|0|12760|4096|0|5368709120|4096|512|5|2|0|0|5|2|86016|1024|122799|3|33088|1048576|4096|1048576|4096|0|16|6|4.27252836331|2.46798067509|6.26172662921|10410.6666667|512|36352|11094.6666667|436|36046|4|75|0|0|1|4.79597360227|4.79597360227|4.79597360227|346.0|346|346|0|0|0
VirusShare_15075aba80fc63b613e07ddf9cc2159c|15075aba80fc63b613e07ddf9cc2159c|34404|240|34|9|0|34304|38400|0|22352|4096|0|301989888|4096|512|5|2|0|0|5|2|90112|1024|115922|3|32832|1048576|4096|1048576|4096|0|16|6|4.25051638877|2.69116377961|5.68296783047|12117.3333333|512|34304|12234.0|488|33950|11|226|0|0|2|4.26650353719|3.52871939606|5.00428767832|771.5|535|1008|0|0|0
VirusShare_064ae6c4099945f77249566a57c8564a|064ae6c4099945f77249566a57c8564a|34404|240|47|8|0|26112|32256|0|140288|4096|0|4194304|4096|512|4|0|0|0|5|2|176128|1024|0|2|32768|1048576|4096|1048576|4096|0|16|5|4.05618953141|1.99339460486|6.13964729344|22937.6|1024|77312|31119.2|720|99328|5|68|0|0|2|2.91152986469|2.16096404744|3.66209568193|382.0|20|744|0|0|0
VirusShare_c9f28696fb0365abcc2adf61a2ffbeb5|c9f28696fb0365abcc2adf61a2ffbeb5|34404|240|34|9|0|94720|42496|0|84396|4096|0|5368709120|4096|512|5|2|0|0|5|2|159744|1024|173558|2|33088|1048576|4096|1048576|4096|0|16|6|4.26611572479|2.07086483621|5.82301502477|22869.3333333|1024|94720|22851.1666667|670|94677|6|129|0|0|1|5.0240316839|5.0240316839|5.0240316839|600.0|600|600|0|0|0
